borrowerid,borrowername,region,country,IQ_INDUSTRY_SECTOR,parent,parentticker,ticker,companyisprivate
9748,Kunshan Transportation Development Holdings Co Ltd,,China,Industrials,Kunshan Transportation Development Holdings Co Ltd,,,
9749,Anhui Transportation Investment Group Co Ltd,,China,Industrials,Anhui Transportation Holding Group Co Ltd,,,
9750,Liling State-owned Asset Investment Management Co Ltd,,China,Industrials,Liling State-owned Asset Investment Management Co Ltd,,,
9751,Olleh KT Fourteenth Securitization Specialty Co Ltd,,South Korea,Communication Services,KT Corp,,,
9752,Zhengzhou 27 State-owned Asset Management Co Ltd,,China,Real Estate,Zhengzhou 27 State-owned Asset Management Co Ltd,,,
9753,Maikun Investment Co Ltd,,China,Consumer Discretionary,Beijing State-owned Capital Operation & Management Co Ltd,,,
9754,JAG Mega Solar Project 2 Beneficial Interest,,Japan,Utilities,JAG Mega Solar Project 2 Beneficial Interest,,,
9755,Beijing Changxin Construction Investment Co Ltd,,China,Industrials,Beijing Changxin Construction Investment Co Ltd,,,
9756,Shanghai Friendship Group Inc Co,,China,Consumer Discretionary,Shanghai Bailian Group Co Ltd,,,
9757,Heilongjiang Zhongmeng Group Co Ltd,,China,Utilities,Heilongjiang Zhongmeng Group Co Ltd,,,
9758,Zhejiang Linan Economic Development Zone Investment Construction Co Ltd,,China,Real Estate,Zhejiang Hangzhou Qingshan Lake Technology City Investment Construction & Development Co Ltd,,,
9759,Wuhan Caidian City Construction Investment Development Co Ltd,,China,Real Estate,Wuhan Caidian City Construction Investment Development Group Co Ltd,,,
9760,Sinotrans Sailing Ltd,,China,Industrials,China Merchants Group Ltd,,,
9761,Shimadzu Corp,,Japan,Consumer Discretionary,Shimadzu Corp,,,
9762,Jiutai Energy Inner Mongolia Co Ltd,,China,Materials,Shandong Jiutai Energy Co Ltd,,,
9763,Jiangxi Electronics Group Corp Ltd,,China,Consumer Discretionary,Jiangxi Electronics Group Corp Ltd,,,
9764,United Mechanical & Electrical Co Ltd,,China,Consumer Discretionary,UniTTEC Co Ltd,,,
9765,ZhangJiaGang Chemical Machinery Co Ltd,,China,Industrials,Suzhou Thvow Technology Co Ltd,,,
9766,China National Aviation Fuel Group Corp - CNAF,,China,Energy,China National Aviation Fuel Group Ltd,,,
9767,Tianjin Ninghe Xingning Construction Investment Group Co Ltd,,China,Industrials,Tianjin Ninghe Xingning Construction Investment Group Co Ltd,,,
9768,Tangshan Fengnan Construction Investment Co Ltd,,China,Real Estate,Tangshan Fengnan Construction Investment Co Ltd,,,
9769,Zhejiang Sunmoon Jewelry Group Co Ltd,,China,Consumer Discretionary,Zhejiang Sunmoon Jewelry Group Co Ltd,,,
9770,Qinghai Haidong Investment Co Ltd,,China,Industrials,Qinghai Haidong Investment Co Ltd,,,
9771,Jintan Goufa International Investment Development Co Ltd,,China,Industrials,Jiangsu Jintan Guofa International Investment Development Co Ltd,,,
9772,Beijing Jingxi Xinrong Investment Management Co Ltd,,China,Industrials,Beijing Jingxi Xinrong Investment Management Co Ltd,,,
9773,Panyu Chu Kong Steel Pipe Co Ltd,,China,Materials,Panyu Chu Kong Steel Pipe Co Ltd,,,
9774,Nanjing High Speed Gear Manufacturing Co Ltd,,China,Industrials,Fullshare Holdings Ltd,,,
9775,Shandong Century Sunshine Paper Group Co Ltd,,China,Materials,China Sunshine Paper Holdings Co Ltd,,,
9776,Shandong Kerui Steel Plate Co Ltd,,China,Materials,Shandong Kerui Steel Plate Co Ltd,,,
9777,Henan Tianguan Group Co Ltd,,China,Materials,Beijing State-owned Capital Operation & Management Co Ltd,,,
9778,Inner Mongolia Mengxi Cement Co Ltd,,China,Industrials,Inner Mongolia Mengxi High-Tech Group Co Ltd,,,
9779,Qingte Group Co Ltd,,China,Consumer Discretionary,Qingte Group Co Ltd,,,
9780,Shandong Mining Machinery Group Co Ltd,,China,Industrials,Shandong Mining Machinery Group Co Ltd,,,
9781,Tianchen Chemical Co Ltd,,China,Materials,Xinjiang Tianye (Group) Co Ltd,,,
9782,Jiangsu Yichun Group Co Ltd,,China,Industrials,Jiangsu Yichun Group Co Ltd,,,
9783,Qingdao Jiaoyun Group Corp,,China,Industrials,Qingdao Jiaoyun Group Co Ltd,,,
9784,Shanghai Oriental Pearl (Group) Co Ltd,,China,Consumer Discretionary,Oriental Pearl Group Co Ltd,,,
9785,K Wah International Finance Ltd,,Hong Kong,Real Estate,K Wah International Holdings Ltd,,,
9786,Guangzhou Liby Group Co Ltd,,China,Consumer Discretionary,Guangzhou Liby Group Co Ltd,,,
9787,Beijing Xingzhan State-owned Assets Opeartion Co,,China,Industrials,Beijing Xingzhan Investment Holdings Co Ltd,,,
9788,Xuchang Hengyuan Hair Products Inc,,China,Consumer Discretionary,Xuchang Hengyuan Hair Products Inc,,,
9789,Anyang Yubei Gold & Lead Co Ltd,,China,Materials,Anyang Yubei Gold & Lead Co Ltd,,,
9790,Fujian Makeng Mining Co Ltd,,China,Materials,Fujian Makeng Mining Co Ltd,,,
9791,Heavy Steel Xichang Mining Co Ltd,,China,Materials,Heavy Steel Xichang Mining Co Ltd,,,
9792,Zhejiang Intmedic Co Ltd,,China,Health Care,Zhejiang Intmedic Co Ltd,,,
9793,Qunsheng Group Co Ltd,,China,Materials,Qunsheng Group Co Ltd,,,
9794,Bohong Group,,China,Consumer Discretionary,Bohong Group,,,
9795,Geshan Construction Group Co Ltd,,China,Industrials,Geshan Holding Group Co Ltd,,,
9796,Chengdu Longquan Yiqu State-owned Asset Investment Management Co Ltd,,China,Industrials,Chengdu Jingkai Guotou Investment Group Co Ltd,,,
9797,Maoming Transportation Construction Investment Group Co Ltd,,China,Industrials,Maoming Transportation Construction Investment Group Co Ltd,,,
9798,Xinyu East City Construction Investment Corp,,China,Real Estate,Xinyu East City Construction Investment Corp,,,
9799,Guangxi Yanhai Railway Co Ltd,,China,Materials,Guangxi Yanhai Railway Co Ltd,,,
9800,Guizhou Permanent Union Enterprises Group Ltd,,China,Materials,Guizhou Permanent Union Enterprises Group Ltd,,,
9801,Zhejiang Taizhou Expressway Group Co Ltd,,China,Industrials,Zhejiang Taizhou Expressway Group Co Ltd,,,
9802,Liaoning Daily Media Group Co Ltd,,China,Communication Services,Liaoning Daily Media Group Co Ltd,,,
9803,Shenzhen SED Electronics Group Co Ltd,,China,Consumer Discretionary,CEC International Information Services Co Ltd,,,
9804,Bozhou Construction Investment Group Co Ltd,,China,Industrials,Bozhou Construction Investment Group Co Ltd,,,
9805,Beijing Capital (Hong Kong) Ltd,,Hong Kong,Utilities,Beijing Capital Eco-environment Protection Group Co Ltd,,,
9806,Guangzhou Textile Industrial & Trading Holdings Ltd,,China,Consumer Discretionary,Guangzhou Textile Industrial & Trading Holdings Ltd,,,
9807,Sino Petro Jinhong Natural Gas Delivery Co Ltd,,China,Utilities,Sino Petro Jinhong Natural Gas Delivery Co Ltd,,,
9808,Hubei Province ChangJiang Industrial Investment Co Ltd,,China,Consumer Staples,Hubei Province Changjiang Industrial Investment Group Co Ltd,,,
9809,Hong Kong Huafa Investment Holdings Co Ltd,,China,Real Estate,Zhuhai Huafa Group Co Ltd,,,
9810,Uplus LTE Fifteenth Securitization Specialty Co Ltd,,South Korea,Communication Services,LG Corp,,,
9811,Shanghai Chongming Construction Investment Development Co Ltd,,China,Industrials,Shanghai Chongming Construction Investment Development Co Ltd,,,
9812,Zhongao Holdings Group Co Ltd,,China,Consumer Staples,Zhongao Holdings Group Co Ltd,,,
9813,Dalian State-owned Resources Investment Co Ltd,,China,Materials,Dalian State-owned Resources Investment Group Co Ltd,,,
9814,Chizhou Guichi Jinqiao Asset Management Development Co Ltd,,China,Industrials,Chizhou Guichi Jinqiao Asset Management Development Co Ltd,,,
9815,Guangdong Yudean Shipping Co Ltd,,China,Industrials,Guangdong Hengjian Investment Holdings Co Ltd,,,
9816,YingKou Urban Construction Investment Development Co Ltd,,China,Industrials,YingKou Urban Construction Investment Development Co Ltd,,,
9817,Rizhao Economics Technological Development Zone State-owned Asset Management Co Ltd,,China,Industrials,Rizhao Economics Technological Development Zone State-owned Asset Management Co Ltd,,,
9818,Hebai Xuanhua Northern Mountain Industry Park Investment Co Ltd,,China,Industrials,Hebai Xuanhua Northern Mountain Industry Park Investment Co Ltd,,,
9819,JinJiang Energy Investment Co Ltd,,China,Utilities,Fujian Jinjiang Industrial Development Investment Group Co Ltd,,,
9820,Guangzhou Guangri Stock Co Ltd,,China,Industrials,Guangzhou Intelligent Equipment Group Co Ltd,,,
9821,Lanzhou New District Investment Holding Co Ltd,,China,Industrials,Lanzhou New District Investment Holding Co Ltd,,,
9822,HNA Capital Holding Co Ltd,,China,Financials,Hainan Traffic Control Holding Co Ltd,,,
9823,Alashanzuoqi City Construction Investment Development Co Ltd,,China,Industrials,Alashanzuoqi City Construction Investment Development Co Ltd,,,
9824,eSun International Finance Ltd,,Hong Kong,Consumer Discretionary,Lai Sun Garment (International) Ltd,,,
9825,Sichuan Jiuzhou Electric Group Co Ltd,,China,Consumer Discretionary,Sichuan Jiuzhou Electric Group Co Ltd,,,
9826,Deyang Gaoxin Construction Investment Co Ltd,,China,Industrials,Deyang Economic & Technological Development Zone Development (Holdings) Group Co Ltd,,,
9827,Fu Yuan 2014-1 Personal Automobile Loan Backed Securitization Trust,,China,Consumer Discretionary,Ford Motor Co,,,
9828,Feng Yuan 2014-1 Personal Automobile Loan Backed Securitization Trust,,China,Consumer Discretionary,Toyota Motor Corp,,,
9829,De Bao 2014-1 Automobile Loan Backed Securitization Trust,,China,Consumer Discretionary,BMW,,,
9830,China XD Group Corp,,China,Consumer Discretionary,China Electric Equipment Group Co Ltd,,,
9831,Plenary Group,,Australia,Industrials,Plenary Group,,,
9832,Sichuan Salt Industry Corp,,China,Materials,Sichuan Salt Industry Corp,,,
9833,Zhenjiang New Area Economic Development Corp,,China,Industrials,Jiangsu Hanrui Investment Holding Co Ltd,,,
9834,Chifeng City Town Infrastructure Development Co Ltd,,China,Industrials,Chifeng City Construction Investment (Group) Co Ltd,,,
9835,Chongqing Changshou Ecological Tourism Development Co Ltd,,China,Consumer Discretionary,Chongqing Changshou Ecological Tourism Development Co Ltd,,,
9836,DEXUS Property Group,,Australia,Real Estate,Dexus Funds Management Ltd,,,
9837,Siping Stone Urban Infrastructure Construction Investment Co Ltd,,China,Industrials,Siping Stone Urban Infrastructure Construction Investment Co Ltd,,,
9838,Xiangshan State-owned Asset Management Investment Co Ltd,,China,Industrials,Xiangshan State-owned Asset Management Investment Co Ltd,,,
9839,Shandong Salt Industry Group Co Ltd,,China,Materials,Shandong Salt Industry Group Co Ltd,,,
9840,Huangshi Hatebeier Precision Forging Co Ltd,,China,Consumer Discretionary,Huangshi Hatebeier Precision Forging Co Ltd,,,
9841,Shanxi Qinxin Energy Co Ltd,,China,Materials,Shanxi Qinxin Energy Co Ltd,,,
9842,Jiangsu Liantai Shopping Mall Real Estate Co Ltd,,China,Real Estate,Jiangsu Liantai Shopping Mall Real Estate Co Ltd,,,
9843,China City Construction (International) Co Ltd,,China,Industrials,China City Construction Holding Group Co Ltd,,,
9844,Benxi Iron & Steel (Group) Co Ltd,,China,Materials,Benxi Steel Group Corp,,,
9845,PT Ciputra Residence,,Indonesia,Industrials,PT Ciputra Development Tbk,,,
9846,Guodian Northeast Power Co Ltd,,China,Utilities,CHN Energy Investment Group Co Ltd,,,
9847,Jianqiao Hydropower Station Co Ltd,,China,Utilities,Hanergy Holdings Group Co Ltd,,,
9848,Henan Jiyuan Construction Investment Co,,China,Industrials,Jiyuan Investment Group Co Ltd,,,
9849,China Railway Communications Investment Group Co Ltd,,China,Industrials,China Railway Communications Investment Group Co Ltd,,,
9850,Guangxi Fang Cheng Gang Nuclear Power Co Ltd,,China,Utilities,Guangxi Fang Cheng Gang Nuclear Power Co Ltd,,,
9851,Guangxi Baise Development Investment Group Co Ltd,,China,Industrials,Guangxi Baise Development Investment Group Co Ltd,,,
9852,Hunan Highway Construction Investment Co Ltd,,China,Industrials,Hunan Rail Transit Holding Group Co Ltd,,,
9853,Yunnan Water Industry Investment Development Co Ltd,,China,Utilities,Yunnan Health & Cultural Tourism Holding Group Co Ltd,,,
9854,Taiyuan Coal Gasification Co Ltd,,China,Materials,Shanxi Blue Flame Holding Co Ltd,,,
9855,Tiong Seng Holdings Ltd,,Singapore,Industrials,Tiong Seng Holdings Ltd,,,
9856,Shaanxi Affordable Housing Construction Engineering Co Ltd,,China,Industrials,Shaanxi Affordable Housing Construction Engineering Co Ltd,,,
9857,Sichuan Energy Investment Development Co Ltd,,China,Utilities,Sichuan Energy Investment Development Co Ltd,,,
9858,Tan Chong International Ltd,,Singapore,Consumer Discretionary,Tan Chong International Ltd,,,
9859,Shandong Honghe Mining Group Co Ltd,,China,Materials,Zoucheng Urban Assets Holding Group Co Ltd,,,
9860,Northeast Pharmaceutical Group Co Ltd,,China,Health Care,Northeast Pharmaceutical Group Co Ltd,,,
9861,Hebei Bohai Investment Co Ltd,,China,Industrials,Hebei Bohai Investment Co Ltd,,,
9862,CJ Global Holdings Ltd,,Hong Kong,Consumer Staples,CJ Corp,,,
9863,KrisEnergy Ltd,,Singapore,Energy,KrisEnergy Ltd,,,
9864,Tianjin Binhai Xintang Construction Development Co Ltd,,China,Industrials,Tianjin Binhai Xintang Construction Development Co Ltd,,,
9865,Anhui Jinhe Industrial Co Ltd,,China,Materials,Anhui Jinhe Industrial Co Ltd,,,
9866,Henan Province Airport Group Co Ltd,,China,Industrials,Henan Province Airport Group Co Ltd,,,
9867,SingHaiyi Group Ltd,,Singapore,Real Estate,Haiyi Holdings Pte Ltd,,,
9868,Changzhou Public Housing Construction Investment Development Co Ltd,,China,Industrials,Changzhou Public Housing Construction Investment Development Co Ltd,,,
9869,Xiuzheng Pharmaceutical Group Co Ltd,,China,Health Care,Xiuzheng Pharmaceutical Group Co Ltd,,,
9870,BarrierSafe Solutions International Inc,,United States,Health Care,Ansell Ltd,,,
9871,Sichuan Shuangma Cement Co Ltd,,China,Industrials,Sichuan Harmony Shuangma Co Ltd,,,
9872,Liuzhou Industry Investment Co Ltd,,China,Consumer Discretionary,Liuzhou Industry Investment Co Ltd,,,
9873,Sepangar Bay Power Corp Sdn Bhd,,Malaysia,Utilities,Sepangar Bay Power Corp Sdn Bhd,,,
9874,Jiangsu Zhongchao Cable Co Ltd,,China,Materials,Jiangsu Zhongchao Holding Co Ltd,,,
9875,Kashgar Shenka Investment Development Co Ltd,,China,Industrials,Kashgar Shenka Investment Development Co Ltd,,,
9876,Geo Energy Resources Ltd,,Indonesia,Materials,Geo Energy Resources Ltd,,,
9877,Dalian Huanghai Harbour Affair Co Ltd,,China,Industrials,Dalian Huanghai Harbour Affair Co Ltd,,,
9878,Shandong Nuclear Power Co Ltd,,China,Utilities,Shandong Nuclear Power Co Ltd,,,
9879,Youngor Dresses Shareholding Co Ltd,,China,Consumer Discretionary,Youngor Group Co Ltd,,,
9880,Beijing Yun Zheng Financial Investment Holding Co Ltd,,China,Materials,Beijing Yun Zheng Financial Investment Holding Co Ltd,,,
9881,Showa Shell Sekiyu Co Ltd,,Japan,Energy,Idemitsu Kosan Co Ltd,,,
9882,Xinjiang Xinhua Hydroelectricity Investment Co Ltd,,China,Utilities,China National Nuclear Corp,,,
9883,ITNL International Pte Ltd,,India,Industrials,Infrastructure Leasing & Financial Services Ltd,,,
9884,Shandong Sunrise Group Co Ltd,,China,Consumer Staples,Shandong Sunrise Group Co Ltd,,,
9885,Lai Sun Garment International Finance (2014) Ltd,,Hong Kong,Consumer Discretionary,Lai Sun Garment (International) Ltd,,,
9886,Hong Kong Science & Technology Parks Corp,,Hong Kong,Real Estate,Hong Kong Science & Technology Parks Corp,,,
9887,Kiwi Income Property Trust,,New Zealand,Real Estate,Kiwi Property Group Ltd,,,
9888,Linyi Future Technology City Development Construction Group Co Ltd,,China,Industrials,Linyi Future Technology City Development Construction Group Co Ltd,,,
9889,Zhengzhou Gaoxin State-owned Asset Management Co Ltd,,China,Real Estate,Zhengzhou Gaoxin State-owned Asset Management Co Ltd,,,
9890,GCX Ltd,,United Kingdom,Communication Services,3i Group plc,,,
9891,CPI Yuanda Environmental-Protection (Group) Co Ltd,,China,Industrials,State Power Investment Corp Yuanda Environmental Protection Co Ltd,,,
9892,Jingyuan Coal Industry Group Co Ltd,,China,Materials,Jingyuan Coal Industry Group Co Ltd,,,
9893,Driver China One 2014-1 ABS,,China,Financials,Porsche Automobil Holding SE,,,
9894,Pacific Andes Resources Development Ltd,,Singapore,Consumer Staples,Pacific Andes International Holdings Ltd,,,
9895,Jiangsu Future Land Co Ltd,,China,Real Estate,Wealth Zone Hong Kong Investments Ltd,,,
9896,Dyna-Mac Holdings Ltd,,Singapore,Industrials,Dyna-Mac Holdings Ltd,,,
9897,Laizhou State-owned Asset Management Co Ltd,,China,Industrials,Laizhou State-owned Asset Management Co Ltd,,,
9898,Handan Mingfu Vegetable Oil Co Ltd,,China,Consumer Staples,Handan Mingfu Vegetable Oil Co Ltd,,,
9899,Citic 2014-1 Asset-backed Securities,,China,Financials,CITIC Group Corp,,,
9900,PSCB 2014-1 Mortgage-Backed Securities,,China,Financials,China Post Group Corp Ltd,,,
9901,Anhui Jiangnan Chemical Industry Co Ltd,,China,Materials,Anhui Jiangnan Chemical Industry Co Ltd,,,
9902,Nanjing News Group Co Ltd,,China,Communication Services,Nanjing News Group Co Ltd,,,
9903,Otto Marine Services Pte Ltd,,Singapore,Industrials,Ocean International Capital Ltd,,,
9904,Qingdao Qianwan Container Terminal Co Ltd,,China,Industrials,Qingdao Qianwan Container Terminal Co Ltd,,,
9905,Yaojie Coal & Power Co Ltd,,China,Materials,Gansu Jingyuan Coal Industry & Electricity Power Co Ltd,,,
9906,Sekisui House SI Residential Investment Corp,,Japan,Real Estate,Sekisui House Ltd,,,
9907,Shandong Hi-speed Rail Transportation Group Co Ltd,,China,Industrials,Shandong Hi-speed Group Co Ltd,,,
